director	nombre	primaryName
nm0416036	1	Juraj Jakubisko
nm3334279	1	Jong-seok Yoon
nm0479738	2	Jeanne Labrune
nm0859323	6	Pascal Thomas
nm0848530	1	Hany Tamba
nm0018133	2	Patrick Alessandrin
nm1202716	4	Vincent Garenq
nm0625896	2	Charles Nemes
nm0001929	2	Josiane Balasko
nm0217033	1	Michel Delgado
nm0488623	6	Arnaud Larrieu
nm0488626	6	Jean-Marie Larrieu
nm0007708	1	Paul Abascal
nm0110292	1	Fausto Brizzi
nm0693903	2	Pascale Pouzadoux
nm0419894	3	Lucien Jean-Baptiste
nm0580982	1	Agnès Merlet
nm0701650	2	György Pálfi
nm0368057	2	Kôji Hashimoto
nm0557927	1	Toshio Masuda
nm0645549	2	Takao Okawara
nm0945614	1	Kenshô Yamashita
nm0329023	2	Brian Goodman
nm0841232	1	Jan Sverák
nm0612664	1	Laurits Munch-Petersen
nm0099398	6	Nicolas Boukhrief
nm0527852	4	Noémie Lvovsky
nm1584150	1	Frédéric Balekdjian
nm0758900	1	Michael Salomon
nm0389883	1	To-Hoi Kong
nm0368645	1	Jannik Hastrup
nm1962313	2	Dibakar Banerjee
nm0297202	1	Eytan Fox
nm0159109	1	Yoshiaki Kawajiri
nm1580685	2	Thorbjørn Christoffersen
nm2760467	1	Craig Frank
nm0054504	2	Kasper Barfoed
nm0132981	2	Giacomo Campeotto
nm1494245	1	Omar Shargawi
nm1883583	5	Yoshihiro Nishimura
nm1283651	4	Chuan Lu
nm0263009	1	Marc Evans
nm0859499	2	Scott Thomas
nm0448377	1	Wayne Kennedy
nm0005101	3	Harmony Korine
nm2198215	1	Blutch
nm0122615	1	Charles Burns
nm1333375	1	Marie Caillou
nm2234841	1	Pierre Di Sciullo
nm0560434	2	Lorenzo Mattotti
nm1332672	1	Richard McGuire
nm0477456	1	Su-chang Kong
nm0221662	4	Alain Desrochers
nm1394062	1	Jon Knautz
nm0794048	1	Akihiko Shiota
nm0170402	1	Michael Coldewey
nm0501341	1	Michel Lemire
nm0180462	2	Jérôme Cornuau
nm0510233	2	Jean-Paul Lilienfeld
nm1008762	1	Scott Roberts
nm0923736	3	Joss Whedon
nm1009775	1	Greg Marcks
nm0000382	4	Atom Egoyan
nm1388074	2	Tony Jaa
nm0497174	1	Dong-Wook Lee
nm1033761	1	Tommy Yune
nm1257058	1	Takuji Endo
nm0847432	1	Fumihiko Takayama
nm1452689	1	Uros Stojanovic
nm0541391	2	Milcho Manchevski
nm1442561	1	Ralph Rieckermann
nm0573796	1	John McNaughton
nm0836715	2	Philipp Stölzl
nm0805246	1	Bohdan Sláma
nm0393254	3	Hong Sang-soo
nm0810706	2	Brian Smrz
nm0097529	2	Dave Borthwick
nm1741096	2	Jean Duval
nm0664896	2	Frank Passingham
nm2088843	1	Vassilis Katsikis
nm0101047	1	David Bowers
nm0384825	2	John Hillcoat
nm0329535	1	R.W. Goodwin
nm0205199	1	Mitch Davis
nm0844038	1	Antony Szeto
nm0464180	5	Amos Kollek
nm0995978	6	Kome Kongkiat Komesiri
nm0827268	1	John Stephenson
nm0875056	1	Aristomenis Tsirbas
nm0272704	1	Guy Ferland
nm2387350	1	Ahmad El-Badri
nm13121824	1	Umar Gabr
nm0046494	1	Laurent Baffie
nm0896662	2	Leonel Vieira
nm1738978	1	Anna Novion
nm0141127	2	Emmanuel Carrère
nm0686121	1	Sebastián Pivotto
nm0579653	1	María Victoria Menis
nm0020728	1	Kevin Allen
nm0482592	14	Dante Lam
nm0276397	1	Martha Fiennes
nm0548648	1	Goran Markovic
nm0008352	5	Noriyuki Abe
nm0160900	1	Yen-Ping Chu
nm0002225	2	Axel Sand
nm0956169	1	Scott Ziehl
nm0780530	1	James Seale
nm0766263	10	Shinsuke Sato
nm0102434	1	Steve Boyum
nm1033517	3	Ariel Vromen
nm0100365	1	Laurent Boutonnat
nm2482088	5	Tommy Wirkola
nm1083119	1	Chris Stapp
nm0226303	1	Vincent Dietschy
nm1996918	2	Dito Montiel
nm0224801	2	Yi'nan Diao
nm0404485	3	James Huth
nm0210701	9	Manoel de Oliveira
nm0818996	3	Michel Spinosa
nm1661384	1	Roger Delattre
nm0643130	3	Agnès Obadia
nm0310614	2	Julie Gavras
nm0812546	3	Aleksandr Sokurov
nm0174659	1	Stijn Coninx
nm0043953	5	Nabil Ayouch
nm1027719	3	Farhan Akhtar
nm1145578	3	Hajime Kamegaki
nm0237876	3	Karim Dridi
nm1922242	4	Hun Jang
nm0894173	4	Sylvie Verheyde
nm0070899	3	Jean-Patrick Benes
nm1879912	2	Allan Mauduit
nm0503109	1	Paris Leonti
nm0021577	5	Merzak Allouache
nm0592824	1	Bob Misiorowski
nm0157714	1	Andy Wing-Keung Chin
nm0461895	1	Danny Ko
nm1096212	5	François Desagnat
nm1288611	2	Thomas Sorriaux
nm4767266	1	Steven Ada
nm1847711	2	David Morley
nm0433893	8	K.S. Ravikumar
nm0378681	1	Hans Herbots
nm0025823	1	Dominic Anciano
nm0120987	1	Ray Burdis
nm0190780	1	Gabor Csupo
nm1026778	1	Brad Furman
nm1534600	1	Benny Boom
nm1975024	1	Ulrik Imtiaz Rolfsen
nm0496863	1	Benson Lee
nm0924063	1	Thomas Whelan
nm0099828	3	Didier Bourdon
nm0132064	2	Bernard Campan
nm0084580	2	Gérard Bitton
nm0613351	2	Michel Munz
nm0054954	1	Mike Barker
nm2938979	1	Terra Shin
nm0499448	4	Gilles Legrand
nm0802679	4	Yuthlert Sippapak
nm0309697	8	Tony Gatlif
nm0861899	1	Jamie Thraves
nm0018132	6	Lisa Azuelos
nm0474398	1	Nagesh Kukunoor
nm0822101	1	Glenn Standring
nm0185063	1	James Cox
nm1479700	2	Toshiyuki Tsuru
nm3176551	2	Riad Sattouf
nm0400486	1	Bronwen Hughes
nm0372072	1	Philippe Haïm
nm2670683	1	Ian McIntyre
nm0530975	1	Dick Maas
nm0821143	1	Charley Stadler
nm0619923	7	Olivier Nakache
nm0865918	7	Éric Toledano
nm1827617	2	Emmanuel Klotz
nm2076645	1	Albert Pereira-Lazaro
nm0227781	1	Michael Dinner
nm1165576	1	Jonathan Kesselman
nm0562476	1	Michael Mayer
nm2179963	6	Kô Matsuo
nm0866707	4	Yoshiyuki Tomino
nm0421716	1	Tomas Villum Jensen
nm0018735	1	Scott Alexander
nm0438989	1	Larry Karaszewski
nm1030706	1	Jae-young Kwak
nm1647538	3	Yûji Shimomura
nm1216495	5	Fumihiko Sori
nm0590889	1	Daniel Minahan
nm0497398	1	Lee Ho-jae
nm0947087	1	Hoyt Yeatman
nm1082740	3	JK Youn
nm2167024	1	Jeong-woo Kim
nm2130235	2	Mona Achache
nm1936347	2	Dong-won Kim
nm0411556	1	Aline Issermann
nm0477041	6	Kwak Kyung-taek
nm0437652	5	Kang Woo-suk
nm0122216	4	Abbas Alibhai Burmawalla
nm0122217	4	Mastan Alibhai Burmawalla
nm0802725	2	Puneet Sira
nm0151871	1	Yun-hyeon Jang
nm0796864	1	Marcos Siega
nm0023355	2	Christian Alvart
nm0057842	10	Olivier Baroux
nm0109885	4	Jean-Claude Brisseau
nm0788171	6	S. Shankar
nm0000116	2	James Cameron
nm0867127	1	Mark Tonderai
nm0433895	4	K.V. Anand
nm0540468	1	Mark Malone
nm0232504	3	Derek Tung-Sing Yee
nm0763598	1	José Iván Santiago
nm0617407	4	Aleksi Mäkelä
nm0093051	7	Uwe Boll
nm1193701	2	Tristan Aurouet
nm0500976	2	Gilles Lellouche
nm0489453	1	Casey La Scala
nm0619170	1	Shunichi Nagasaki
nm1002207	2	Phetthai Vongkumlao
nm0000853	1	Bruno Barreto
nm9967772	1	Mayur K. Barot
nm0225416	1	Ernest R. Dickerson
nm0932216	1	Nick Willing
nm0620378	1	Hideo Nakata
nm0698184	5	Priyadarshan
nm0683165	1	Tapio Piirainen
nm1415540	1	Simon Fellows
nm0409791	4	Indra Kumar
nm0294505	1	Bart Freundlich
nm0849587	1	William Tannen
nm0400436	1	Albert Hughes
nm0400441	1	Allen Hughes
nm0466153	3	Hirokazu Koreeda
nm2676052	4	Joseph Kosinski
nm1334468	2	Samir Karnik
nm0530579	1	Pontus Löwenhielm
nm1969399	1	Patrick von Krusenstjerna
nm0080235	4	Vishal Bhardwaj
nm0005367	1	Brian Robbins
nm1073965	1	Jon Sherman
nm0482232	1	Apoorva Lakhia
nm1046640	1	Parviz Saghizadeh
nm0222566	1	Rocco DeVilliers
nm0019665	1	Dean Alioto
nm0408043	3	Hiroyuki Imaishi
nm1998095	1	Shin Itagaki
nm2266181	1	Tarô Iwasaki
nm0462046	1	Osamu Kobayashi
nm3019931	1	Hiroshi Kurimoto
nm6324166	1	Takayoshi Morimiya
nm1532509	5	Katsuichi Nakayama
nm1532888	2	Shôji Saeki
nm2852458	1	Hiroaki Tomita
nm1267452	1	Akitoshi Yokoyama
nm1536195	3	Masahiko Ôtsuka
nm0049326	1	Aleksey Balabanov
nm0511393	1	Mats Lindberg
nm0959839	1	Carl Åstrand
nm1482509	1	Jovan B. Todorovic
nm0632152	3	Anders Nilsson
nm0004412	1	Ed Solomon
nm0946092	2	Yun-ho Yang
nm1560977	2	Cary Joji Fukunaga
nm1429471	7	Jaume Collet-Serra
nm1350006	1	Janis Cimmermanis
nm0053613	5	Eric Barbier
nm0955270	3	Takahisa Zeze
nm0298691	5	Stephen Fung
nm0563826	1	Cory McAbee
nm0719348	2	Pierre-Paul Renders
nm0764316	5	Rajkumar Santoshi
nm1292886	3	Jin-gyu Cho
nm0161229	2	Heung-sun Jeong
nm0570610	1	Christian McIntire
nm1388428	3	Nicolas Bary
nm1492802	1	Shashanka Ghosh
nm0006685	1	Gerry Lively
nm0777447	1	Stefan Schwartz
nm2389602	2	Franck Mancuso
nm0757958	6	Mahamat-Saleh Haroun
nm1973501	1	Takashi Minamoto
nm0470323	1	Ron Krauss
nm1340911	1	Chris Lackey
nm1198829	1	Ned Adams
nm0404080	2	Gérald Hustache-Mathieu
nm0708870	1	Ben Ramsey
nm1082555	2	Asshu Trikha
nm0378660	1	Michael Herbig
nm0012529	1	Newton I. Aduaka
nm1887138	7	Mohit Suri
nm0710272	2	Kyle Rankin
nm1320215	1	Jason Stutter
nm1353170	2	Philippe Leclerc
nm0622826	1	Antonio Navarro
nm1345076	1	Stephen Hughes
nm0630802	2	Francis Nielsen
nm1088737	1	Philippe Vidal
nm2568991	1	Jo Beom-jin
nm2259596	2	Zack Keller
nm2812744	2	Ed Skudder
nm0775447	4	Barbet Schroeder
nm0794000	4	Toshiya Shinohara
nm0481451	4	Jean-François Laguionie
nm0544528	1	René Manzor
nm0956537	1	Ralph Ziman
nm0837458	1	Stewart Sugg
nm0320588	1	Bob Giraldi
nm0956022	1	Claude Zidi
nm0320868	3	Jacques-Rémy Girerd
nm0222150	10	Prabhu Deva
nm9351483	1	Ed Kirk
nm0933989	1	Raliegh Wilson
nm6345845	1	Lokesh Kumar
nm1889990	1	Morgan S. Dalibert
nm1550471	1	Jorge Macaya
nm14663691	1	Hans Tamme
nm0127804	5	Dominique Cabrera
nm11108283	1	G. Karthik Reddy
nm10095691	1	Evgeniy Milykh
nm15127260	1	Mithran Jawahar
nm2486657	1	Shal Ngo
nm1460101	1	Tony Schiena
nm1926903	2	Eric Appel
nm5982603	1	Jeff Loehrke
nm0628563	1	Matthew Newton
nm6582133	1	Anthony Lapia
nm1594611	1	Thierry Robert
nm0122195	1	Mark Burman
nm2016688	1	Steffi Niederzoll
nm6461537	4	John Swab
nm8256291	1	Yoshihiro Miyajima
nm2855784	2	Akira Amemiya
nm1417038	3	Haruo Sotozaki
nm5322992	7	Anggy Umbara
nm13601612	1	Kemal Al Giffari
nm10318823	1	Bagus Iman
nm6943488	1	Thierno Souleymane Diallo
nm8192059	1	Jiyen Krishnakumar
nm5455442	1	Andrei Tanase
nm6157331	1	Rui Constantino
nm3537716	1	J.D. Chua
nm11202522	1	Lulu Diao
nm3296976	1	Juan Galiñanes
nm12198213	1	Steven Clawson
nm10625383	3	Daniel Markowicz
nm0148482	1	Massimiliano Cerchi
nm2307805	1	Katy Ndiaye
nm5117369	3	Yuzuru Tachikawa
nm4260569	1	A. Sarkunam
nm9301319	1	Dwarakh Raja
nm9507884	1	Jesse Adang
nm10446391	1	Luis Ansorena Hervés
nm2033094	1	Ernest Riera
nm11580686	1	Abdullah Al-Arak
nm14111507	1	K.P. Tanasekar
nm6767387	1	Adib Alkhalidey
nm8161834	1	Panayotis Pascot
nm1761677	1	Brandon Slagle
nm1182611	2	Pearry Reginald Teo
nm4864836	6	Edward Drake
nm13863787	1	Venkatesh Pediredla
nm1130985	2	Noah Luke
nm4582863	1	Andrey Shcherbinin
nm6249248	2	Merlapaka Gandhi
nm7960857	1	Bedran Güzel
nm1271328	2	Michale Boganim
nm3132095	2	V. Harikrishna
nm7811817	1	A.R. Mohan
nm10257139	1	Jesse Edwards
nm1950018	2	R. Ellis Frazier
nm11496454	2	Jérémie Levypon
nm0497460	4	James Lee
nm3472098	1	Charles Gozali
nm10579605	1	Imron Ayikayu
nm0636940	1	Ante Novakovic
nm12528436	1	Nikita Vlasov
nm1371010	1	Dallas Jackson
nm14035552	1	Vishnu Sasi Shankar
nm1031844	1	Hans Pannecoucke
nm4207982	1	Anji
nm5936406	1	Kumaravelan
nm0348015	4	Gunasekhar
nm6141714	1	Emmanuel Saez
nm12873877	1	Ady Walter
nm3531089	4	Steven Luke
nm5366442	3	Syafiq Yusof
nm6677057	1	Özlem Yasar
nm6889181	1	Zach Golden
nm3964880	1	Sreedhar Seepana
nm2639032	2	Jason Eisener
nm0508025	2	Paul Leyden
nm12874039	2	Eeshaan Suryaah
nm0132485	1	Glenn Campbell
nm2090620	1	Tammy Klein
nm3084787	1	Eve Duchemin
nm3413990	3	Chris Palmer
nm0292889	2	Flavio Frederico
nm1119022	2	Alexis Michalik
nm2806105	1	Ramzi Ben Sliman
nm11978956	1	Meto Ege
nm0822597	1	Shane Stanley
nm3262328	2	Rick Morales
nm1864602	3	Léa Fehner
nm4500258	4	Scott Chambers
nm2273232	1	Jamal Hill
nm5099464	4	Magizh Thirumeni
nm3649562	2	Sam Gaffin
nm5208146	2	Jeff Wamester
nm13234175	1	Antonio Hutton
nm1548101	3	Aida Begic
nm3952634	6	Takayuki Shibasaki
nm6387954	1	Guillaume Renusson
nm11213854	1	Kamalakannan
nm5236278	1	Kamalakannan
nm0252661	1	Driss El Haddaoui
nm9604965	5	Yugo Sakamoto
nm5747900	3	Jérémie Guez
nm4299787	1	Mihai Mincan
nm8301352	2	Mélanie Auffret
nm4745787	1	Zeno Graton
nm0380831	3	Jeanne Herry
nm12991785	1	Lei Qiao
nm1455540	2	Eric Fraticelli
nm1155314	5	Philippe Guillard
nm0255362	1	Gad Elmaleh
nm3433527	1	Steve Achiepo
nm2176563	1	Booder
nm8348573	1	Gaëlle Falzerana
nm3081220	1	Anton Balekdjian
nm13273333	1	Léo Couture
nm8565821	1	Mattéo Eustachon
nm4836670	1	Sorayos Prapapan
nm0613580	2	Júlia Murat
nm3681509	1	Oliver Thompson
nm2037326	2	Frank Cimière
nm6007810	1	Valentina Maurel
nm7482168	1	Vathanyu Ingkawiwat
nm3368778	1	Kulp Kaljareuk
nm1081550	1	Tearepa Kahi
nm0836784	1	Michael Su
nm7397878	1	Nadeem Baig
nm1928581	2	Baya Kasmi
nm11794119	1	Chen Cheng
nm10678689	1	K.S. Nandeesh
nm1595718	1	James Clayton
nm4691258	1	Antoine Tassin
nm1667095	2	Stuart Brennan
nm0947447	1	Donnie Yen
nm2800744	3	Ka-Wai Kam
nm5725247	3	K.S. Ravindra
nm3436850	5	Syamsul Yusof
nm12528427	1	Sophie Osbourne
nm0426565	1	Chris Johnston
nm9039174	1	Andy Malchiodi
nm2338317	2	Kensuke Sonomura
nm8696427	1	Haluk Can Dizdaroglu
nm8251673	2	Oleg Trofim
nm0745510	3	Cécilia Rouaud
nm3701120	1	David Aboucaya
nm7415410	1	Wei-Hao Cheng
nm0847749	3	Tibor Takács
nm2605079	1	Victoria Bedos
nm13064156	1	Kelly Halihan
nm1186703	2	Erik de Castro
nm1232317	1	Edu Felistoque
nm13958934	1	N.S. Ponkumar
nm3636519	3	Brent Christy
nm9774441	1	Julie Lerat-Gersant
nm0083015	3	Thierry Binisti
nm2119371	2	Sylvain Desclous
nm5668015	1	Nida Manzoor
nm3594795	1	Jean-Albert Lièvre
nm1715466	4	Sébastien Betbeder
nm3043504	3	Kristina Buozyte
nm3042028	2	Bruno Samper
nm0994562	5	Olivier Peyon
nm3905372	1	Sébastien Tulard
nm8823513	1	Kozo Ando
nm5575109	2	Kinslin
nm13854737	1	Appaguru
nm13854738	1	Karthik M Somasundaram
nm2928862	3	Jonathan Barré
nm0757084	14	Kôichi Sakamoto
nm3008388	7	Michael Fredianelli
nm0954704	4	Roschdy Zem
nm9255137	1	André Kadi
nm12146205	1	Marya Zarif
nm1801574	1	Rachel Suissa
nm3651043	2	Husain El-Minbawi
nm0882997	2	Mathieu Vadepied
nm3743617	6	Philippe Lacheau
nm2260872	3	Farhad Samji
nm11595610	1	Marian Bushan
nm1714788	5	Jared Cohn
nm8206912	1	Simon Depardon
nm13605657	1	Marie Perennès
nm0345743	2	Tiago Guedes
nm1175663	1	Norihisa Hiranuma
nm11319584	1	Daisuke Ninomiya
nm2337569	1	Masaki Suzumura
nm9614656	1	Takahito Ôuchi
nm2366197	2	Faruk Kabir
nm0222426	2	Ajay Devgn
nm5706837	1	Michihito Fujii
nm0436784	3	Kenji Kamiyama
nm1458965	1	Anna Jadowska
nm0438500	1	Ravi Kapoor
nm1282415	3	Olivier Babinet
nm1102455	1	Sophie Boudre
nm0689552	1	Béatrice Pollet
nm5504899	1	Lucas Delangle
nm12560062	1	Martin Jauvat
nm0735134	4	João Pedro Rodrigues
nm3226471	1	Youssef Chebbi
nm0117556	4	Hallvard Bræin
nm4349538	3	Adrian Teh
nm5487509	1	Lisa Diaz
nm2764487	1	Alexandru Belc
nm7832675	1	Lise Akoka
nm8030726	1	Romane Gueret
nm5649607	1	Andrés Ramírez Pulido
nm5057444	2	Maïmouna Doucouré
nm3607398	5	Suseenthiran
nm5193241	1	Tôichirô Rutô
nm2418217	1	Gilles Perret
nm7729471	1	S. Baasanjargal
nm6639178	1	Shuudertsetseg Baatarsuren
nm8202045	2	Andréa Bescond
nm0617777	2	Eric Métayer
nm2323207	1	Emilie Frèche
nm1656178	3	Lucie Borleteau
nm0157185	4	Bruno Chiche
nm2071556	5	James Nunn
nm6249843	1	Hlynur Pálmason
nm2977234	1	Anissa Bonnefont
nm2163264	1	Lauriane Escaffre
nm2099537	1	Yvo Muller
nm12070249	1	Wilfred La Salle
nm1957956	2	Cédric Ido
nm8690141	1	Nafsika Guerry-Karamaounas
nm1167415	2	Thomas Salvador
nm6567539	1	Nabeel Qureshi
nm6433472	1	Chie Hayakawa
nm1292192	7	Marc Fitoussi
nm1698697	1	Ali Cherri
nm3326361	1	Maha Haj
nm5685112	2	Maryam Touzani
nm0994468	1	David Brooks
nm1000898	1	Syd Garon
nm1037263	1	Eric Henry
nm0506703	2	Jeff Lew
nm0778108	1	Steffen Schäffler
nm0800800	2	Ola Simonsson
nm0632312	2	Johannes Stjärne Nilsson
nm8857559	1	Emmanuelle Nicot
nm1492932	2	Rachid Hami
nm0238506	1	Dinara Drukarova
nm7114437	1	Cristèle Alves Meira
nm3569165	1	Lila Avilés
nm1310723	5	Marie-Castille Mention-Schaar
nm5328572	1	Erige Sehiri
nm4005775	1	Emad Aleebrahim-Dehkordi
nm11250529	1	Hao Jin
nm2761475	3	Jennifer Devoldère
nm5928382	1	Jean-Baptiste Durand
nm2119345	1	Guillaume Bureau
nm13468962	1	Fgko
nm5807730	1	Fabrice Garçon
nm5869937	1	Kévin Ossona
nm4511619	1	Carine May
nm1930927	1	Hakim Zouhani
nm3838252	1	Jean-Marc Peyrefitte
nm3921209	1	Léopold Legrand
nm1909070	1	Murielle Magellan
nm3736796	1	Wanmin Lee
nm3308124	1	Cosme Castro
nm9670522	1	Jeanne Frenkel
nm13061036	1	Kim Hee-Seong
nm1976187	2	Davy Chou
nm0239228	1	Mandla Dube
nm0502133	3	Blandine Lenoir
nm2298527	1	Paul Mignot
nm9916143	1	Vincent Mottez
nm2615305	1	Andre Sigwalt
nm12593052	1	Augusto Soares
nm0288144	2	Alastair Fothergill
nm2613148	2	Jeff Wilson
nm9094689	1	Nissam Basheer
nm3033662	2	Nicolas Pariser
nm0063279	1	Edward Bazalgette
nm4962035	2	Guillaume Pierret
nm5286739	3	Marc Fouchard
nm5628853	1	Vijay Kumar Konda
nm1138210	3	Varante Soudjian
nm0108497	1	Luc Bricault
nm0853685	1	Ida Techer
nm4922654	1	Julien Chheng
nm0736643	1	Jean-Christophe Roger
nm0388608	2	Pim van Hoeve
nm3114649	1	Charlotte Le Bon
nm1802040	3	Hank Braxtan
nm3168127	2	Jeon Kyu-hwan
nm1953429	2	Wissam Charaf
nm5627015	5	Mohamed Hamidi
nm1415190	6	Alexandre Castagnetti
nm3241039	2	Derek Presley
nm0825350	1	Nicolas Steil
nm0494504	4	Anne Le Ny
nm2644574	1	John V. Soto
nm4704895	3	Alessandro Comodin
nm1758779	1	Raj Singh Chaudhary
nm0939260	1	Ming-Sing Wong
nm3427021	1	Gianluca Matarrese
nm14041712	1	Kim Kyung-yeop
nm1120902	2	David Alaux
nm9075613	2	Jae-Hoon Choi
nm5593337	2	Soudade Kaadan
nm0782430	5	Ulrich Seidl
nm0726136	1	Kilian Riedhof
nm7410448	1	Elena López Riera
nm7472737	1	Lola Quivoron
nm5367786	1	Jimmy Laporal-Trésor
nm2273595	1	Claude Zidi Jr.
nm4999596	1	Tommy Boulding
nm3706826	1	Leo Thaddeus
nm2292707	1	Jean-Baptiste Péretié
nm0268999	4	Philippe Faucon
nm5136004	1	Tony Tost
nm3451430	1	Nyla Innuksuk
nm5282122	1	Grégory Beghin
nm0529737	1	Sophie Lévy
nm4080930	1	Simon Rieth
nm3207789	1	Stanley Tsang
nm9243249	1	Joey Zou
nm13632056	1	Xiuping Liu
nm5334290	1	Bo Wang
nm13607994	1	Zongqing Yang
nm13607995	1	Jianru Zhang
nm9470156	1	Yuanwen Ji
nm0422642	1	Xiaozhen Jiang
nm13647525	1	Hongliang Niu
nm6225858	2	Larry Yang
nm0006395	3	Michael Feifer
nm4999608	1	Shô Miyake
nm0089033	1	Régis Blondeau
nm5810182	1	Olivier Ducray
nm3777273	1	Wilfried Méance
nm1534640	6	Nicolas Vanier
nm1095625	5	Ivan Calbérac
nm2312933	2	Clément Cogitore
nm0399003	1	Jianxin Huang
nm4782729	1	Ju-chun Park
nm0557501	1	Laetitia Masson
nm4144328	1	Brieuc Carnaille
nm1416190	8	N. Linguswamy
nm3267450	2	Panos H. Koutras
nm3640621	3	Kôji Fukada
nm0041707	1	Gary Auerbach
nm2972328	2	Mounia Meddour
nm4874872	2	Léonor Serraille
nm0491708	8	Eric Lavaine
nm0576732	4	Ursula Meier
nm3262433	1	Raj Mehta
nm4629833	2	Alice Diop
nm12550847	1	Sreenivasan
nm13414030	1	Xiaobai Song
nm4305361	1	Huyi Sun
nm0311488	1	Giordano Gederlini
nm0604335	5	Nanni Moretti
nm13022574	1	Benoît Volnais
nm6468622	1	Alice Zeniter
nm5777668	1	Héloïse Pelloquet
nm5663699	1	Céline Devaux
nm5537493	1	Brett Bortle
nm2758338	1	Ritchie Greer
nm2467058	3	Becca Hirani
nm1885520	2	Paz Encina
nm0688282	2	John Pogue
nm5121215	1	Loïc Paillard
nm11948405	1	Wenxiong Xing
nm4426068	1	Ru Qian
nm9592270	1	Alexander Bok
nm3382703	1	Giacomo Abbruzzese
nm11213855	1	S.K. Vettri Selvan
nm6102337	1	Ali Bougheraba
nm13585246	1	Hakim Bougheraba
nm13228001	1	Kavin
nm1760759	4	Matt Eskandari
nm1897760	1	Jesse Atlas
nm4755605	1	Carlo Vogele
nm0094274	6	Bertrand Bonello
nm11215129	1	Ritesh Rana
nm1978049	1	Mario N. Bonassin
nm3965248	1	Maximilian Elfeldt
nm0308039	4	Louis Garrel
nm0612816	4	Cristian Mungiu
nm3879509	1	Lawrie Brewster
nm1497680	3	Steve Lawson
nm1216990	1	Nabh Kumar 'Raju'
nm4951006	1	Venky Atluri
nm5832793	1	Emma Kawawada
nm6558596	1	Roger Paris
nm0444870	2	Jon Keeyes
nm6818461	2	Sam Anton
nm1356951	4	Alice Winocour
nm5136118	1	Anushree Mehta
nm10983687	1	Vali Dobrogeanu
nm12897410	1	A. Vinoth Kumar
nm13021007	1	Arjunan Ekalaivan
nm5402280	1	Alejandro Loayza Grisi
nm5748757	1	Martika Ramirez Escobar
nm2751807	1	Michael Matteo Rossi
nm1270033	2	David M. Rosenthal
nm12931602	1	Mathi Maran
nm0361735	3	Masato Harada
nm4060519	1	Francisca Alegria
nm9158930	2	Mu. Maran
nm6474441	4	H. Vinoth
nm1108327	1	Gôshô Aoyama
nm4679096	1	Susumu Mitsunaka
nm4080113	1	Lukas Dhont
nm7349207	1	Timothée Hochet
nm11617021	1	Lucas Pastor
nm0849465	4	Gorô Taniguchi
nm12168514	1	Jk
nm6725254	4	Shakti Soundar Rajan
nm10520750	1	Amar Hundal
nm15442176	1	Mahinder Singh
nm5814459	1	Kellen Garner
nm4219739	2	Christopher Sheffield
nm3273792	1	Vinod Guruvayoor
nm1028742	1	Ibon Cormenzana
nm1492984	4	Mikhaël Hers
nm6649966	2	Chandoo Mondeti
nm10308381	1	Sree Harsha Konuganti
nm7766097	1	Helio Martins Jr.
nm13155973	1	Pierre Pellegrini
nm13156210	1	Chrisopher Robinson
nm0041527	1	Sylvie Audcoeur
nm0173541	2	Etienne Comar
nm1441444	1	Mathieu Gérault
nm2970184	1	François Uzan
nm6100032	2	Ayako Kouno
nm2116473	2	Masakazu Ohara
nm11922758	1	Ashok Teja
nm4246728	1	Malik Bentalha
nm1415268	3	Ludovic Colbeau-Justin
nm5904533	1	Amandine Fredon
nm1928263	1	Benjamin Massoubre
nm1764568	3	Pierre Coré
nm0172614	1	RJ Collins
nm2341319	4	Christian Sesma
nm1930518	1	Olivier Treiner
nm1267707	4	Nicolas Bedos
nm0324833	2	Mathias Gokalp
nm0025534	8	Jean-Pierre Améris
nm1854297	1	Philippe Petit
nm6018107	1	Thibault Segouin
nm0770066	1	Manuel Schapira
nm2054656	1	Didier Barcelo
nm1098171	4	Michel Leclerc
nm12693240	1	Mallidi Vasishta
nm8926418	1	Nandha Periasamy
nm2031471	1	Nanda Periyasamy
nm1217914	1	S.R. Shekhar
nm0004152	2	Roel Reiné
nm1142058	1	Daishi Matsunaga
nm10152624	1	Kalyanji Gogana
nm0557122	1	Christos Massalas
nm3849565	1	Nawapol Thamrongrattanarit
nm4389150	1	Ali Abbasi
nm1291916	4	Diastème
nm11569223	1	Alex Power
nm2058013	1	Chaitanya Dantuluri
nm11018075	1	Teja Marni
nm15621739	1	Puttipong Nakthong
nm13238178	1	Putthipong Naktong
nm1001232	1	Marie Kreutzer
nm1025280	3	Anubhav Sinha
nm0408120	2	Denis Imbert
nm7893145	1	Nessim Chikhaoui
nm0682061	1	Andrew Piddington
nm7499924	2	Sri Ganesh
nm1578836	1	Gabriel Clarke
nm5297155	1	Christian Jeanpierre
nm11448877	1	Pragabhal
nm9577930	1	Srikanth Odela
nm1595335	3	Frédéric Tellier
nm0244784	2	Christophe Duthuron
nm0689187	2	Michael Polish
nm12370292	1	Noémie Lefort
nm11541189	1	Ga-Hee Im
nm0946654	5	Yoshikazu Yasuhiko
nm0973835	1	Josh Sternfeld
nm5518137	1	Anirudh Iyer
nm3887727	2	Kim Seong-soo
nm7017265	1	Venkat Raghavan
nm1419055	12	Hari
